Timestamp,Intensity (kPa),Hooray Cycle #
24:24.8,14.98,2
24:24.8,14.62,2
24:25.0,13.84,2
24:25.1,12.8,2
24:25.2,11.91,2
24:25.3,11.55,2
24:25.4,11.34,2
24:25.5,11.13,2
24:25.6,10.98,2
24:25.7,10.87,2
24:25.8,11.03,2
24:25.9,11.65,2
24:26.0,11.65,2
24:26.1,11.5,2
24:26.2,11.39,2
24:26.3,11.29,2
24:26.4,14.26,2
24:26.5,16.86,2
24:26.6,16.96,2
24:26.7,15.97,2
24:26.8,14.52,2
24:26.9,15.4,2
24:27.0,17.22,2
24:27.1,17.07,2
24:27.2,17.17,2
24:27.3,16.23,2
24:27.4,14.46,2
24:27.5,13.11,2
24:27.6,11.65,2
24:27.7,11.65,2
24:27.8,11.86,2
24:27.9,12.28,2
24:28.0,12.17,2
24:28.1,12.12,2
24:28.2,12.12,2
24:28.3,12.17,2
24:28.4,11.91,2
24:28.5,11.65,2
24:28.6,11.6,2
24:28.7,11.6,2
24:28.8,11.55,2
24:28.9,11.76,2
24:29.0,11.81,2
24:29.1,11.6,2
24:29.2,11.29,2
24:29.3,10.93,2
24:29.4,10.98,2
24:29.5,11.55,2
24:29.6,11.55,2
24:29.7,11.19,2
24:29.8,11.08,2
24:29.9,10.98,2
24:30.0,10.93,2
24:30.1,10.93,2
24:30.2,10.77,2
24:30.3,10.77,2
24:30.4,10.82,2
24:30.5,10.87,2
24:30.6,11.03,2
24:30.7,11.6,2
24:30.8,11.81,2
24:30.9,11.45,2
24:31.0,11.19,2
24:31.1,11.03,2
24:31.2,10.98,2
24:31.3,11.08,2
24:31.4,10.98,2
24:31.5,11.19,2
24:31.6,12.96,2
24:31.7,14,2
24:31.8,13.42,2
24:31.9,12.8,2
24:32.0,12.12,2
24:32.1,11.71,2
24:32.2,11.71,2
24:32.3,11.71,2
24:32.4,12.12,2
24:32.5,12.96,2
24:32.6,12.07,2
24:32.7,11.29,2
24:32.8,10.87,2
24:32.9,10.77,2
24:33.0,11.08,2
24:33.1,11.91,2
24:33.2,11.86,2
24:33.3,11.97,2
24:33.4,11.76,2
24:33.5,11.65,2
24:33.6,11.24,2
24:33.7,10.93,2
24:33.8,10.61,2
24:33.9,10.35,2
24:34.0,10.35,2
24:34.1,11.08,2
24:34.2,12.75,2
24:34.3,13.42,2
24:34.4,13.37,2
24:34.5,13.16,2
24:34.6,12.7,2
24:34.7,12.28,2
24:34.8,11.55,2
24:34.9,11.08,2
24:35.0,10.98,2
24:35.1,11.29,2
24:35.2,11.39,2
24:35.3,11.34,2
24:35.4,11.19,2
24:35.5,11.03,2
24:35.6,10.93,2
24:35.7,10.93,2
24:35.8,10.98,2
24:35.9,11.45,2
24:36.0,11.55,2
24:36.1,11.39,2
24:36.2,11.24,2
24:36.3,11.34,2
24:36.4,12.07,2
24:36.5,13.48,2
24:36.6,13.48,2
24:36.7,13.01,2
24:36.8,12.75,2
24:36.9,12.33,2
24:37.0,11.86,2
24:37.1,11.5,2
24:37.2,11.29,2
24:37.3,11.65,2
24:37.4,11.81,2
24:37.5,11.6,2
24:37.6,11.34,2
24:37.7,11.08,2
24:37.8,10.98,2
24:37.9,11.03,2
24:38.0,11.13,2
24:38.1,11.71,2
24:38.2,12.96,2
24:38.3,12.96,2
24:38.4,12.43,2
24:38.5,12.07,2
24:38.6,12.07,2
24:38.7,11.86,2
24:38.8,11.6,2
24:38.9,11.39,2
24:39.0,11.13,2
24:39.1,10.98,2
24:39.2,11.08,2
24:39.3,11.13,2
24:39.4,11.76,2
24:39.5,11.86,2
24:39.6,11.55,2
24:39.7,11.34,2
24:39.8,11.29,2
24:39.9,11.55,2
24:40.0,11.76,2
24:40.1,11.5,2
24:40.2,11.45,2
24:40.3,11.55,2
24:40.4,11.6,2
24:40.5,11.45,2
24:40.6,11.39,2
24:40.7,11.34,2
24:40.8,11.34,2
24:40.9,11.5,2
24:41.0,11.55,2
24:41.1,11.5,2
24:41.2,11.45,2
24:41.3,11.39,2
24:41.4,11.6,2
24:41.5,12.9,2
24:41.6,13.68,2
24:41.7,14.05,2
24:41.8,14.2,2
24:41.9,14.93,2
24:42.0,15.35,2
24:42.1,15.5,2
24:42.2,15.56,2
24:42.3,15.09,2
24:42.4,13.89,2
24:42.5,12.8,2
24:42.6,12.23,2
24:42.7,12.12,2
24:42.8,11.97,2
24:42.9,12.49,2
24:43.0,14.67,2
24:43.1,14.78,2
24:43.2,14.46,2
24:43.3,13.74,2
24:43.4,12.8,2
24:43.5,11.91,2
24:43.6,11.6,2
24:43.7,12.75,2
24:43.8,15.14,2
24:43.9,16.08,2
24:44.0,15.87,2
24:44.1,15.14,2
24:44.2,13.79,2
24:44.3,12.23,2
24:44.4,11.65,2
24:44.5,11.45,2
24:44.6,11.34,2
24:44.7,11.5,2
24:44.8,11.39,2
24:44.9,11.13,2
24:45.0,11.13,2
24:45.1,11.29,2
24:45.2,11.45,2
24:45.3,13.22,2
24:45.4,15.71,2
24:45.5,16.6,2
24:45.6,16.18,2
24:45.7,14.98,2
24:45.8,13.27,2
24:45.9,11.76,2
24:46.0,11.13,2
24:46.1,10.87,2
24:46.2,11.13,2
24:46.3,13.68,2
24:46.4,15.3,2
24:46.5,15.61,2
24:46.6,16.34,2
24:46.7,17.07,2
24:46.8,18.42,2
24:46.9,17.38,2
24:47.0,15.14,2
24:47.1,13.37,2
24:47.2,12.59,2
24:47.3,12.17,2
24:47.4,11.55,2
24:47.5,11.13,2
24:47.6,10.93,2
24:47.7,11.03,2
24:47.8,10.98,2
24:47.9,12.07,2
24:48.0,14.15,2
24:48.1,14.72,2
24:48.2,14.46,2
24:48.3,14.05,2
24:48.4,13.27,2
24:48.5,12.54,2
24:48.6,12.07,2
24:48.7,12.64,2
24:48.8,16.55,2
24:48.9,17.95,2
24:49.0,17.48,2
24:49.1,15.97,2
24:49.2,14.46,2
24:49.3,12.85,2
24:49.4,11.81,2
24:49.5,11.19,2
24:49.6,10.98,2
24:49.7,10.98,2
24:49.8,11.08,2
24:49.9,11.39,2
24:50.0,11.29,2
24:50.1,11.24,2
24:50.2,11.34,2
24:50.3,11.97,2
24:50.4,15.3,2
24:50.5,17.12,2
24:50.6,17.53,2
24:50.7,17.12,2
24:50.8,16.08,2
24:50.9,14.36,2
24:51.0,12.59,2
24:51.1,11.55,2
24:51.2,10.93,2
24:51.3,10.82,2
24:51.4,11.65,2
24:51.5,14.1,2
24:51.6,16.08,2
24:51.7,16.44,2
24:51.8,16.02,2
24:51.9,14.83,2
24:52.0,13.06,2
24:52.1,11.86,2
24:52.2,11.24,2
24:52.3,11.03,2
24:52.4,11.24,2
24:52.5,12.38,2
24:52.6,14.41,2
24:52.7,14.26,2
24:52.8,13.53,2
24:52.9,12.49,2
24:53.0,11.76,2
24:53.1,11.24,2
24:53.2,12.7,2
24:53.3,15.35,2
24:53.4,16.39,2
24:53.5,16.29,2
24:53.6,16.39,2
24:53.7,16.44,2
24:53.8,15.97,2
24:53.9,15.35,2
24:54.0,15.04,2
24:54.1,15.56,2
24:54.2,16.29,2
24:54.3,16.13,2
24:54.4,15.97,2
24:54.5,15.61,2
24:54.6,15.19,2
24:54.7,15.45,2
24:54.8,16.18,2
24:54.9,16.44,2
24:55.0,16.44,2
24:55.1,16.18,2
24:55.2,16.02,2
24:55.3,15.82,2
24:55.4,15.66,2
24:55.5,15.14,2
24:55.6,13.53,2
24:55.7,12.64,2
24:55.8,12.12,2
24:55.9,11.6,2
24:56.0,11.45,2
24:56.1,10.98,2
24:56.2,10.82,2
24:56.3,10.82,2
24:56.4,10.72,2
24:56.5,12.17,2
24:56.6,13.22,2
24:56.7,12.75,2
24:56.8,11.86,2
24:56.9,11.08,2
24:57.0,10.72,2
24:57.1,10.67,2
24:57.2,10.82,2
24:57.3,12.96,2
24:57.4,13.58,2
24:57.5,12.7,2
24:57.6,11.24,2
24:57.7,9.99,2
24:57.8,9.31,2
24:57.9,9,2
24:58.0,8.79,2
24:58.1,8.64,2
24:58.2,8.32,2
24:58.3,8.06,2
24:58.4,7.91,2
24:58.5,7.86,2
24:58.6,7.8,2
24:58.7,7.75,2
24:58.8,7.6,2
24:58.9,7.39,2
24:59.0,7.34,2
24:59.1,7.23,2
24:59.2,7.34,2
24:59.3,7.34,2
24:59.4,7.34,2
24:59.5,7.34,2
24:59.6,7.23,2
24:59.7,7.23,2
24:59.8,7.13,2
24:59.9,7.13,2
25:00.0,7.13,2
25:00.1,7.02,2
25:00.2,7.13,2
25:00.3,7.08,2
25:00.4,7.08,2
25:00.5,7.18,2
25:00.6,7.18,2
25:00.7,7.23,2
25:00.8,7.13,2
25:00.9,7.08,2
25:01.0,7.08,2
25:01.1,6.97,2
25:01.2,6.97,2
25:01.3,6.92,2
25:01.4,6.92,2
25:01.5,6.87,2
25:01.6,6.76,2
25:01.7,6.82,2
25:01.8,6.87,2
25:01.9,6.76,2
25:02.0,6.66,2
25:02.1,6.61,2
25:02.2,6.5,2
25:02.3,6.45,2
25:02.4,6.5,2
25:02.5,6.45,2
25:02.6,6.4,2
25:02.7,6.4,2
25:02.8,6.35,2
25:02.9,6.35,2
25:03.0,6.3,2
25:03.1,6.4,2
25:03.2,6.35,2
25:03.3,6.4,2
25:03.4,6.3,2
25:03.5,6.24,2
25:03.6,6.24,2
25:03.7,6.19,2
25:03.8,6.19,2
25:03.9,6.19,2
25:04.0,6.19,2
25:04.1,6.19,2
25:04.2,6.24,2
25:04.3,6.19,2
25:04.4,6.19,2
25:04.5,6.19,2
25:04.6,6.14,2
25:04.7,6.14,2
25:04.8,6.14,2
25:04.9,6.14,2
25:05.0,6.19,2
25:05.1,6.19,2
25:05.2,6.19,2
25:05.3,6.24,2
25:05.4,6.3,2
25:05.5,6.3,2
25:05.6,6.24,2
25:05.7,6.35,2
25:05.8,6.35,2
25:05.9,6.4,2
25:06.0,6.97,2
25:06.1,7.8,2
25:06.2,8.69,2
25:06.3,9.47,2
25:06.4,9.94,2
25:06.5,10.3,2
25:06.6,10.51,2
25:06.7,10.46,2
25:06.8,10.35,2
25:06.9,10.41,2
25:07.0,10.51,2
25:07.1,10.56,2
25:07.2,10.77,2
25:07.3,11.55,2
25:07.4,13.16,2
25:07.5,14.31,2
25:07.6,14.52,2
25:07.7,14.62,2
25:07.8,14.62,2
25:07.9,14.93,2
25:08.0,15.45,2
25:08.1,15.4,2
25:08.2,14.98,2
25:08.3,14.46,2
25:08.4,13.84,2
25:08.5,13.32,2
25:08.6,12.96,2
25:08.7,12.7,2
25:08.8,13.11,2
25:08.9,14.36,2
25:09.0,15.09,2
25:09.1,14.57,2
25:09.2,13.16,2
25:09.3,11.19,2
25:09.4,9.47,2
25:09.5,8.84,2
25:09.6,8.22,2
25:09.7,7.44,2
25:09.8,7.02,2
25:09.9,6.87,2
25:10.0,6.71,2
25:10.1,6.71,2
25:10.2,6.97,2
25:10.3,7.23,2
25:10.4,7.44,2
25:10.5,7.86,2
25:10.6,8.22,2
25:10.7,8.48,2
25:10.8,8.84,2
25:10.9,9.21,2
25:11.0,9.52,2
25:11.1,9.73,2
25:11.2,9.78,2
25:11.3,9.89,2
25:11.4,10.09,2
25:11.5,10.25,2
25:11.6,10.56,2
25:11.7,10.98,2
25:11.8,11.45,2
25:11.9,13.94,2
25:12.0,15.35,2
25:12.1,15.71,2
25:12.2,15.56,2
25:12.3,15.35,2
25:12.4,15.19,2
25:12.5,14.93,2
25:12.6,14.88,2
25:12.7,14.78,2
25:12.8,14.31,2
25:12.9,13.16,2
25:13.0,11.6,2
25:13.1,10.41,2
25:13.2,9.83,2
25:13.3,9.11,2
25:13.4,8.27,2
25:13.5,7.86,2
25:13.6,7.44,2
25:13.7,6.97,2
25:13.8,6.66,2
25:13.9,6.56,2
25:14.0,6.87,2
25:14.1,7.34,2
25:14.2,7.86,2
25:14.3,8.12,2
25:14.4,8.12,2
25:14.5,8.27,2
25:14.6,8.38,2
25:14.7,8.58,2
25:14.8,8.84,2
25:14.9,9.16,2
25:15.0,9.47,2
25:15.1,9.89,2
25:15.2,10.15,2
25:15.3,10.35,2
25:15.4,10.77,2
25:15.5,11.13,2
25:15.6,11.34,2
25:15.7,11.86,2
25:15.8,14.31,2
25:15.9,15.71,2
25:16.0,15.4,2
25:16.1,15.09,2
25:16.2,14.46,2
25:16.3,14.36,2
25:16.4,13.89,2
25:16.5,12.75,2
25:16.6,11.24,2
25:16.7,10.15,2
25:16.8,9.16,2
25:16.9,8.43,2
25:17.0,7.96,2
25:17.1,7.44,2
25:17.2,6.97,2
25:17.3,6.87,2
25:17.4,7.13,2
25:17.5,8.01,2
25:17.6,8.38,2
25:17.7,8.74,2
25:17.8,8.74,2
25:17.9,8.74,2
25:18.0,8.69,2
25:18.1,8.84,2
25:18.2,9.05,2
25:18.3,9.83,2
25:18.4,11.34,2
25:18.5,13.27,2
25:18.6,14.78,2
25:18.7,15.56,2
25:18.8,15.92,2
25:18.9,16.6,2
25:19.0,17.22,2
25:19.1,17.64,2
25:19.2,18.05,2
25:19.3,18.05,2
25:19.4,17.69,2
25:19.5,16.29,2
25:19.6,14.41,2
25:19.7,11.76,2
25:19.8,10.35,2
25:19.9,9.11,2
25:20.0,8.12,2
25:20.1,7.49,2
25:20.2,7.23,2
25:20.3,7.02,2
25:20.4,7.13,2
25:20.5,7.39,2
25:20.6,7.6,2
25:20.7,7.75,2
25:20.8,7.86,2
25:20.9,8.01,2
25:21.0,8.27,2
25:21.1,8.64,2
25:21.2,8.95,2
25:21.3,9.52,2
25:21.4,11.08,2
25:21.5,12.38,2
25:21.6,13.27,2
25:21.7,13.63,2
25:21.8,13.53,2
25:21.9,13.68,2
25:22.0,14,2
25:22.1,14.26,2
25:22.2,14.36,2
25:22.3,14.2,2
25:22.4,13.84,2
25:22.5,12.23,2
25:22.6,11.19,2
25:22.7,10.51,2
25:22.8,9.47,2
25:22.9,8.79,2
25:23.0,8.27,2
25:23.1,8.01,2
25:23.2,8.12,2
25:23.3,8.69,2
25:23.4,8.79,2
25:23.5,8.9,2
25:23.6,8.95,2
25:23.7,9.11,2
25:23.8,9.52,2
25:23.9,10.41,2
25:24.0,11.03,2
25:24.1,11.29,2
25:24.2,11.6,2
25:24.3,11.91,2
25:24.4,11.97,2
25:24.5,11.86,2
25:24.6,11.55,2
25:24.7,11.45,2
25:24.8,11.76,2
25:24.9,12.28,2
25:25.0,12.49,2
25:25.1,11.97,2
25:25.2,10.98,2
25:25.3,9.99,2
25:25.4,9.26,2
25:25.5,8.9,2
25:25.6,8.74,2
25:25.7,8.74,2
25:25.8,9,2
25:25.9,9.42,2
25:26.0,9.63,2
25:26.1,9.57,2
25:26.2,9.89,2
25:26.3,10.25,2
25:26.4,11.03,2
25:26.5,12.96,2
25:26.6,14.52,2
25:26.7,14.88,2
25:26.8,15.04,2
25:26.9,14.88,2
25:27.0,14.2,2
25:27.1,12.96,2
25:27.2,12.49,2
25:27.3,12.49,2
25:27.4,12.17,2
25:27.5,12.02,2
25:27.6,11.81,2
25:27.7,11.39,2
25:27.8,10.61,2
25:27.9,9.78,2
25:28.0,9.21,2
25:28.1,8.9,2
25:28.2,8.69,2
25:28.3,8.95,2
25:28.4,10.09,2
25:28.5,13.48,2
25:28.6,14.31,2
25:28.7,14.31,2
25:28.8,13.79,2
25:28.9,13.06,2
25:29.0,12.12,2
25:29.1,11.6,2
25:29.2,11.39,2
25:29.3,11.29,2
25:29.4,11.86,2
25:29.5,14.78,2
25:29.6,16.49,2
25:29.7,16.44,2
25:29.8,16.02,2
25:29.9,14.72,2
25:30.0,12.7,2
25:30.1,10.72,2
25:30.2,9.68,2
25:30.3,9.05,2
25:30.4,8.84,2
25:30.5,8.74,2
25:30.6,9.05,2
25:30.7,9.73,2
25:30.8,10.15,2
25:30.9,10.98,2
25:31.0,12.28,2
25:31.1,11.55,2
25:31.2,11.03,2
25:31.3,10.77,2
25:31.4,10.67,2
25:31.5,10.77,2
25:31.6,10.98,2
25:31.7,12.17,2
25:31.8,15.24,2
25:31.9,15.87,2
25:32.0,15.14,2
25:32.1,14.15,2
25:32.2,12.64,2
25:32.3,10.98,2
25:32.4,9.83,2
25:32.5,9.26,2
25:32.6,8.79,2
25:32.7,9.21,2
25:32.8,11.08,2
25:32.9,11.91,2
25:33.0,12.12,2
25:33.1,12.12,2
25:33.2,11.6,2
25:33.3,10.56,2
25:33.4,10.04,2
25:33.5,9.83,2
25:33.6,9.78,2
25:33.7,10.09,2
25:33.8,10.72,2
25:33.9,12.54,2
25:34.0,12.9,2
25:34.1,12.64,2
25:34.2,12.12,2
25:34.3,11.34,2
25:34.4,10.25,2
25:34.5,9.37,2
25:34.6,8.74,2
25:34.7,8.48,2
25:34.8,8.58,2
25:34.9,9.47,2
25:35.0,11.19,2
25:35.1,12.85,2
25:35.2,13.84,2
25:35.3,13.79,2
25:35.4,13.48,2
25:35.5,12.75,2
25:35.6,11.76,2
25:35.7,10.98,2
25:35.8,10.51,2
25:35.9,11.45,2
25:36.0,14.83,2
25:36.1,16.6,2
25:36.2,17.38,2
25:36.3,18.68,2
25:36.4,19.35,2
25:36.5,18.63,2
25:36.6,17.53,2
25:36.7,14.83,2
25:36.8,12.64,2
25:36.9,11.81,2
25:37.0,11.45,2
25:37.1,11.6,2
25:37.2,12.54,2
25:37.3,15.3,2
25:37.4,15.71,2
25:37.5,15.19,2
25:37.6,14.2,2
25:37.7,13.37,2
25:37.8,12.54,2
25:37.9,12.02,2
25:38.0,12.07,2
25:38.1,12.12,2
25:38.2,14.05,2
25:38.3,16.55,2
25:38.4,18,2
25:38.5,18.31,2
25:38.6,18.31,2
25:38.7,17.33,2
25:38.8,16.49,2
25:38.9,15.45,2
25:39.0,13.68,2
25:39.1,13.48,2
25:39.2,12.17,2
25:39.3,11.6,2
25:39.4,11.5,2
25:39.5,11.97,2
25:39.6,14.88,2
25:39.7,15.71,2
25:39.8,15.09,2
25:39.9,14.36,2
25:40.0,13.68,2
25:40.1,13.42,2
25:40.2,12.8,2
25:40.3,12.54,2
25:40.4,11.76,2
25:40.5,11.34,2
25:40.6,11.5,2
25:40.7,13.27,2
25:40.8,15.92,2
25:40.9,19.09,2
25:41.0,20.34,2
25:41.1,18.63,2
25:41.2,16.7,2
25:41.3,13.94,2
25:41.4,11.5,2
25:41.5,9.68,2
25:41.6,8.64,2
25:41.7,8.27,2
25:41.8,8.38,2
25:41.9,9.16,2
25:42.0,9.63,2
25:42.1,9.94,2
25:42.2,9.94,2
25:42.3,9.89,2
25:42.4,9.73,2
25:42.5,9.73,2
25:42.6,9.68,2
25:42.7,9.57,2
25:42.8,9.42,2
25:42.9,9.21,2
25:43.0,8.9,2
25:43.1,8.53,2
25:43.2,8.48,2
25:43.3,8.74,2
25:43.4,9.73,2
25:43.5,10.56,2
25:43.6,11.5,2
25:43.7,13.11,2
25:43.8,14.05,2
25:43.9,14.15,2
25:44.0,13.94,2
25:44.1,13.11,2
25:44.2,13.01,2
25:44.3,12.38,2
25:44.4,12.17,2
25:44.5,11.97,2
25:44.6,11.81,2
25:44.7,11.81,2
25:44.8,12.28,2
25:44.9,13.79,2
25:45.0,14,2
25:45.1,14,2
25:45.2,13.68,2
25:45.3,13.22,2
25:45.4,12.9,2
25:45.5,12.7,2
25:45.6,13.16,2
25:45.7,13.48,2
25:45.8,14.2,2
25:45.9,14.46,2
25:46.0,14.15,2
25:46.1,13.11,2
25:46.2,12.07,2
25:46.3,11.55,2
25:46.4,11.08,2
25:46.5,10.98,2
25:46.6,10.82,2
25:46.7,10.98,2
25:46.8,11.19,2
25:46.9,13.11,2
25:47.0,15.35,2
25:47.1,15.56,2
25:47.2,15.19,2
25:47.3,13.94,2
25:47.4,12.64,2
25:47.5,11.81,2
25:47.6,11.45,2
25:47.7,11.13,2
25:47.8,10.93,2
25:47.9,10.93,2
25:48.0,10.77,2
25:48.1,10.87,2
25:48.2,12.49,2
25:48.3,15.04,2
25:48.4,15.5,2
25:48.5,15.5,2
25:48.6,14.83,2
25:48.7,13.79,2
25:48.8,12.33,2
25:48.9,11.19,2
25:49.0,10.72,2
25:49.1,10.3,2
25:49.2,10.3,2
25:49.3,10.41,2
25:49.4,10.98,2
25:49.5,12.49,2
25:49.6,15.14,2
25:49.7,15.3,2
25:49.8,14.46,2
25:49.9,12.7,2
25:50.0,11.24,2
25:50.1,10.46,2
25:50.2,9.94,2
25:50.3,10.41,2
25:50.4,13.22,2
25:50.5,14.72,2
25:50.6,15.24,2
25:50.7,14.41,2
25:50.8,13.06,2
25:50.9,12.07,2
25:51.0,11.39,2
25:51.1,11.65,2
25:51.2,13.53,2
25:51.3,15.66,2
25:51.4,15.45,2
25:51.5,15.3,2
25:51.6,14.36,2
25:51.7,13.32,2
25:51.8,12.9,2
25:51.9,13.11,2
25:52.0,13.84,2
25:52.1,15.4,2
25:52.2,15.92,2
25:52.3,15.56,2
25:52.4,14.78,2
25:52.5,14.1,2
25:52.6,14.26,2
25:52.7,15.92,2
25:52.8,17.59,2
25:52.9,17.43,2
25:53.0,17.43,2
25:53.1,17.17,2
25:53.2,15.19,2
25:53.3,13.01,2
25:53.4,10.35,2
25:53.5,9.16,2
25:53.6,8.48,2
25:53.7,8.43,2
25:53.8,8.64,2
25:53.9,8.53,2
25:54.0,8.32,2
25:54.1,7.91,2
25:54.2,7.65,2
25:54.3,7.54,2
25:54.4,7.44,2
25:54.5,7.39,2
25:54.6,7.28,2
25:54.7,7.23,2
25:54.8,7.23,2
25:54.9,7.18,2
25:55.0,7.18,2
25:55.1,7.18,2
25:55.2,7.28,2
25:55.3,7.18,2
25:55.4,7.02,2
25:55.5,6.97,2
25:55.6,7.02,2
25:55.7,7.13,2
25:55.8,7.13,2
25:55.9,7.08,2
25:56.0,7.08,2
25:56.1,7.02,2
25:56.2,7.08,2
25:56.3,7.08,2
25:56.4,7.02,2
25:56.5,7.02,2
25:56.6,6.97,2
25:56.7,7.08,2
25:56.8,7.08,2
25:56.9,6.97,2
25:57.0,6.97,2
25:57.1,6.92,2
25:57.2,6.92,2
25:57.3,6.87,2
25:57.4,6.87,2
25:57.5,6.87,2
25:57.6,6.92,2
25:57.7,6.97,2
25:57.8,7.13,2
25:57.9,7.02,2
25:58.0,7.02,2
25:58.1,7.02,2
25:58.2,7.02,2
25:58.3,6.97,2
25:58.4,6.97,2
25:58.5,6.97,2
25:58.6,7.02,2
25:58.7,7.13,2
25:58.8,7.13,2
25:58.9,7.13,2
25:59.0,7.02,2
25:59.1,7.02,2
25:59.2,6.97,2
25:59.3,6.97,2
25:59.4,7.02,2
25:59.5,7.02,2
25:59.6,7.08,2
25:59.7,7.08,2
25:59.8,7.13,2
25:59.9,7.13,2
26:00.0,7.02,2
26:00.1,6.97,2
26:00.2,7.02,2
26:00.3,7.02,2
26:00.4,6.97,2
26:00.5,6.97,2
26:00.6,6.97,2
26:00.7,6.97,2
26:00.8,6.92,2
26:00.9,6.92,2
26:01.0,6.97,2
26:01.1,7.02,2
26:01.2,6.97,2
26:01.3,6.97,2
26:01.4,6.97,2
26:01.5,6.97,2
26:01.6,7.02,2
26:01.7,6.97,2
26:01.8,7.08,2
26:01.9,7.18,2
26:02.0,7.18,2
26:02.1,7.18,2
26:02.2,7.08,2
26:02.3,7.02,2
26:02.4,7.02,2
26:02.5,7.08,2
26:02.6,7.08,2
26:02.7,7.08,2
26:02.8,7.13,2
26:02.9,7.18,2
26:03.0,7.23,2
26:03.1,7.23,2
26:03.2,7.18,2
26:03.3,7.13,2
26:03.4,7.13,2
26:03.5,7.13,2
26:03.6,7.18,2
26:03.7,7.13,2
26:03.8,7.18,2
26:03.9,7.18,2
26:04.0,7.23,2
26:04.1,7.23,2
26:04.2,7.28,2
26:04.3,7.23,2
26:04.4,7.34,2
26:04.5,7.44,2
26:04.6,7.86,2
26:04.7,8.38,2
26:04.8,9.16,2
26:04.9,9.89,2
26:05.0,10.41,2
26:05.1,10.56,2
26:05.2,10.67,2
26:05.3,10.67,2
26:05.4,10.61,2
26:05.5,10.61,2
26:05.6,10.61,2
26:05.7,10.67,2
26:05.8,10.67,2
26:05.9,10.67,2
26:06.0,10.61,2
26:06.1,10.56,2
26:06.2,10.56,2
26:06.3,10.41,2
26:06.4,10.3,2
26:06.5,10.3,2
26:06.6,10.3,2
26:06.7,10.41,2
26:06.8,10.51,2
26:06.9,10.56,2
26:07.0,10.51,2
26:07.1,10.51,2
26:07.2,10.61,2
26:07.3,10.82,2
26:07.4,10.93,2
26:07.5,11.13,2
26:07.6,11.13,2
26:07.7,11.08,2
26:07.8,11.45,2
26:07.9,12.7,2
26:08.0,13.58,2
26:08.1,14.78,2
26:08.2,15.09,2
26:08.3,14.98,2
26:08.4,15.14,2
26:08.5,15.4,2
26:08.6,15.92,2
26:08.7,16.23,2
26:08.8,16.23,2
26:08.9,16.02,2
26:09.0,15.82,2
26:09.1,15.5,2
26:09.2,14.93,2
26:09.3,14.15,2
26:09.4,13.22,2
26:09.5,12.59,2
26:09.6,12.17,2
26:09.7,12.12,2
26:09.8,12.8,2
26:09.9,13.94,2
26:10.0,14.1,2
26:10.1,13.89,2
26:10.2,14,2
26:10.3,13.53,2
26:10.4,12.9,2
26:10.5,12.28,2
26:10.6,11.81,2
26:10.7,11.13,2
26:10.8,10.87,2
26:10.9,10.67,2
26:11.0,10.98,2
26:11.1,12.38,2
26:11.2,13.74,2
26:11.3,14.67,2
26:11.4,14.93,2
26:11.5,14.98,2
26:11.6,14.88,2
26:11.7,14.36,2
26:11.8,13.27,2
26:11.9,12.07,2
26:12.0,10.93,2
26:12.1,10.35,2
26:12.2,9.99,2
26:12.3,9.73,2
26:12.4,9.68,2
26:12.5,9.63,2
26:12.6,9.57,2
26:12.7,9.57,2
26:12.8,9.78,2
26:12.9,10.04,2
26:13.0,10.46,2
26:13.1,10.46,2
26:13.2,9.94,2
26:13.3,9.16,2
26:13.4,8.53,2
26:13.5,8.22,2
26:13.6,8.01,2
26:13.7,7.75,2
26:13.8,7.44,2
26:13.9,7.18,2
26:14.0,6.97,2
26:14.1,6.87,2
26:14.2,6.82,2
26:14.3,6.71,2
26:14.4,6.71,2
26:14.5,6.66,2
26:14.6,6.66,2
26:14.7,6.71,2
26:14.8,6.66,2
26:14.9,6.61,2
26:15.0,6.66,2
26:15.1,6.66,2
26:15.2,6.71,2
26:15.3,6.71,2
26:15.4,6.71,2
26:15.5,6.71,2
26:15.6,6.71,2
26:15.7,6.76,2
26:15.8,6.87,2
26:15.9,7.08,2
26:16.0,7.44,2
26:16.1,7.75,2
26:16.2,8.06,2
26:16.3,8.32,2
26:16.4,8.58,2
26:16.5,8.84,2
26:16.6,9.05,2
26:16.7,9.26,2
26:16.8,9.42,2
26:16.9,9.57,2
26:17.0,9.89,2
26:17.1,10.15,2
26:17.2,10.56,2
26:17.3,10.98,2
26:17.4,11.08,2
26:17.5,11.08,2
26:17.6,11.24,2
26:17.7,10.98,2
26:17.8,10.77,2
26:17.9,10.51,2
26:18.0,10.35,2
26:18.1,10.25,2
26:18.2,10.2,2
26:18.3,10.2,2
26:18.4,10.3,2
26:18.5,10.3,2
26:18.6,10.46,2
26:18.7,10.51,2
26:18.8,10.72,2
26:18.9,10.82,2
26:19.0,10.82,2
26:19.1,11.19,2
26:19.2,11.65,2
26:19.3,11.55,2
26:19.4,11.76,2
26:19.5,11.55,2
26:19.6,11.39,2
26:19.7,11.34,2
26:19.8,11.65,2
26:19.9,12.33,2
26:20.0,12.9,2
26:20.1,12.9,2
26:20.2,12.7,2
26:20.3,12.49,2
26:20.4,12.28,2
26:20.5,11.97,2
26:20.6,12.33,2
26:20.7,14.05,2
26:20.8,14.57,2
26:20.9,14.67,2
26:21.0,14.62,2
26:21.1,14.72,2
26:21.2,14.57,2
